PK publish timeStamp(t0),Assembly receive timeStamp(t1),HCD receive timeStamp(t2),Simulator receive timeStamp(t3)
2018-12-27T11:04:31.792859, 2018-12-27T11:04:31.793397, 2018-12-27T11:04:31.797749, 2018-12-27T11:04:31.797769
2018-12-27T11:04:31.806020, 2018-12-27T11:04:31.808931, 2018-12-27T11:04:31.809270, 2018-12-27T11:04:31.809284
2018-12-27T11:04:31.816640, 2018-12-27T11:04:31.817226, 2018-12-27T11:04:31.817730, 2018-12-27T11:04:31.817745
2018-12-27T11:04:31.830347, 2018-12-27T11:04:31.831353, 2018-12-27T11:04:31.831734, 2018-12-27T11:04:31.831746
2018-12-27T11:04:31.840826, 2018-12-27T11:04:31.841454, 2018-12-27T11:04:31.841855, 2018-12-27T11:04:31.841866
2018-12-27T11:04:31.851359, 2018-12-27T11:04:31.852046, 2018-12-27T11:04:31.852393, 2018-12-27T11:04:31.852405
2018-12-27T11:04:31.862214, 2018-12-27T11:04:31.862728, 2018-12-27T11:04:31.863356, 2018-12-27T11:04:31.863369
2018-12-27T11:04:31.873017, 2018-12-27T11:04:31.873878, 2018-12-27T11:04:31.874462, 2018-12-27T11:04:31.874475
2018-12-27T11:04:31.883486, 2018-12-27T11:04:31.887373, 2018-12-27T11:04:31.887664, 2018-12-27T11:04:31.887678
2018-12-27T11:04:31.895307, 2018-12-27T11:04:31.896355, 2018-12-27T11:04:31.897568, 2018-12-27T11:04:31.897582
2018-12-27T11:04:31.909428, 2018-12-27T11:04:31.910112, 2018-12-27T11:04:31.910557, 2018-12-27T11:04:31.910568
2018-12-27T11:04:31.920253, 2018-12-27T11:04:31.920783, 2018-12-27T11:04:31.921103, 2018-12-27T11:04:31.921113
2018-12-27T11:04:31.930942, 2018-12-27T11:04:31.931475, 2018-12-27T11:04:31.931743, 2018-12-27T11:04:31.931756
2018-12-27T11:04:31.941624, 2018-12-27T11:04:31.942204, 2018-12-27T11:04:31.942466, 2018-12-27T11:04:31.942479
2018-12-27T11:04:31.954306, 2018-12-27T11:04:31.955119, 2018-12-27T11:04:31.955407, 2018-12-27T11:04:31.955419
2018-12-27T11:04:31.969202, 2018-12-27T11:04:31.969732, 2018-12-27T11:04:31.970671, 2018-12-27T11:04:31.970681
2018-12-27T11:04:31.979781, 2018-12-27T11:04:31.980460, 2018-12-27T11:04:31.982720, 2018-12-27T11:04:31.982731
2018-12-27T11:04:31.990639, 2018-12-27T11:04:31.991164, 2018-12-27T11:04:31.992093, 2018-12-27T11:04:31.992104
2018-12-27T11:04:32.002482, 2018-12-27T11:04:32.003742, 2018-12-27T11:04:32.004061, 2018-12-27T11:04:32.004079
2018-12-27T11:04:32.013173, 2018-12-27T11:04:32.013846, 2018-12-27T11:04:32.014237, 2018-12-27T11:04:32.014250
2018-12-27T11:04:32.024064, 2018-12-27T11:04:32.024677, 2018-12-27T11:04:32.024965, 2018-12-27T11:04:32.024978
2018-12-27T11:04:32.034738, 2018-12-27T11:04:32.035327, 2018-12-27T11:04:32.035727, 2018-12-27T11:04:32.035740
2018-12-27T11:04:32.053404, 2018-12-27T11:04:32.053983, 2018-12-27T11:04:32.054385, 2018-12-27T11:04:32.054432
2018-12-27T11:04:32.064005, 2018-12-27T11:04:32.064658, 2018-12-27T11:04:32.065393, 2018-12-27T11:04:32.065405
2018-12-27T11:04:32.074576, 2018-12-27T11:04:32.075143, 2018-12-27T11:04:32.075627, 2018-12-27T11:04:32.075640
2018-12-27T11:04:32.085435, 2018-12-27T11:04:32.086260, 2018-12-27T11:04:32.087571, 2018-12-27T11:04:32.087585
2018-12-27T11:04:32.101070, 2018-12-27T11:04:32.101838, 2018-12-27T11:04:32.102133, 2018-12-27T11:04:32.102142
2018-12-27T11:04:32.111059, 2018-12-27T11:04:32.111648, 2018-12-27T11:04:32.112156, 2018-12-27T11:04:32.112165
2018-12-27T11:04:32.121622, 2018-12-27T11:04:32.122652, 2018-12-27T11:04:32.124107, 2018-12-27T11:04:32.124116
2018-12-27T11:04:32.132386, 2018-12-27T11:04:32.132962, 2018-12-27T11:04:32.133304, 2018-12-27T11:04:32.133315
2018-12-27T11:04:32.143130, 2018-12-27T11:04:32.143667, 2018-12-27T11:04:32.144097, 2018-12-27T11:04:32.144109
2018-12-27T11:04:32.153759, 2018-12-27T11:04:32.154293, 2018-12-27T11:04:32.154603, 2018-12-27T11:04:32.154615
2018-12-27T11:04:32.165847, 2018-12-27T11:04:32.166604, 2018-12-27T11:04:32.166908, 2018-12-27T11:04:32.166920
2018-12-27T11:04:32.176422, 2018-12-27T11:04:32.177095, 2018-12-27T11:04:32.177473, 2018-12-27T11:04:32.177486
2018-12-27T11:04:32.187002, 2018-12-27T11:04:32.189369, 2018-12-27T11:04:32.189678, 2018-12-27T11:04:32.189688
2018-12-27T11:04:32.197841, 2018-12-27T11:04:32.198366, 2018-12-27T11:04:32.198605, 2018-12-27T11:04:32.198616
2018-12-27T11:04:32.208417, 2018-12-27T11:04:32.209201, 2018-12-27T11:04:32.209506, 2018-12-27T11:04:32.209520
2018-12-27T11:04:32.221458, 2018-12-27T11:04:32.222048, 2018-12-27T11:04:32.222596, 2018-12-27T11:04:32.222608
2018-12-27T11:04:32.232182, 2018-12-27T11:04:32.233737, 2018-12-27T11:04:32.234094, 2018-12-27T11:04:32.234103
2018-12-27T11:04:32.256554, 2018-12-27T11:04:32.257326, 2018-12-27T11:04:32.257859, 2018-12-27T11:04:32.257872
2018-12-27T11:04:32.266966, 2018-12-27T11:04:32.267483, 2018-12-27T11:04:32.270976, 2018-12-27T11:04:32.270984
2018-12-27T11:04:32.281213, 2018-12-27T11:04:32.282077, 2018-12-27T11:04:32.282489, 2018-12-27T11:04:32.282499
2018-12-27T11:04:32.294903, 2018-12-27T11:04:32.297766, 2018-12-27T11:04:32.302261, 2018-12-27T11:04:32.302271
2018-12-27T11:04:32.307998, 2018-12-27T11:04:32.308588, 2018-12-27T11:04:32.314572, 2018-12-27T11:04:32.314583
2018-12-27T11:04:32.318602, 2018-12-27T11:04:32.319492, 2018-12-27T11:04:32.319964, 2018-12-27T11:04:32.319982
2018-12-27T11:04:32.329603, 2018-12-27T11:04:32.330210, 2018-12-27T11:04:32.330482, 2018-12-27T11:04:32.330496
2018-12-27T11:04:32.340866, 2018-12-27T11:04:32.343214, 2018-12-27T11:04:32.344743, 2018-12-27T11:04:32.344758
2018-12-27T11:04:32.351638, 2018-12-27T11:04:32.352161, 2018-12-27T11:04:32.352497, 2018-12-27T11:04:32.352510
2018-12-27T11:04:32.362128, 2018-12-27T11:04:32.362758, 2018-12-27T11:04:32.363152, 2018-12-27T11:04:32.363165
2018-12-27T11:04:32.372723, 2018-12-27T11:04:32.373271, 2018-12-27T11:04:32.373631, 2018-12-27T11:04:32.373644
2018-12-27T11:04:32.383371, 2018-12-27T11:04:32.383906, 2018-12-27T11:04:32.384285, 2018-12-27T11:04:32.384298
2018-12-27T11:04:32.393941, 2018-12-27T11:04:32.394759, 2018-12-27T11:04:32.396556, 2018-12-27T11:04:32.396566
2018-12-27T11:04:32.405988, 2018-12-27T11:04:32.406643, 2018-12-27T11:04:32.406989, 2018-12-27T11:04:32.406997
2018-12-27T11:04:32.416985, 2018-12-27T11:04:32.418772, 2018-12-27T11:04:32.420461, 2018-12-27T11:04:32.420471
2018-12-27T11:04:32.427552, 2018-12-27T11:04:32.429694, 2018-12-27T11:04:32.433982, 2018-12-27T11:04:32.433997
2018-12-27T11:04:32.440904, 2018-12-27T11:04:32.442113, 2018-12-27T11:04:32.442502, 2018-12-27T11:04:32.442514
2018-12-27T11:04:32.451507, 2018-12-27T11:04:32.452217, 2018-12-27T11:04:32.452675, 2018-12-27T11:04:32.452687
2018-12-27T11:04:32.462072, 2018-12-27T11:04:32.462708, 2018-12-27T11:04:32.464034, 2018-12-27T11:04:32.464047
2018-12-27T11:04:32.473787, 2018-12-27T11:04:32.474414, 2018-12-27T11:04:32.474828, 2018-12-27T11:04:32.474843
2018-12-27T11:04:32.484136, 2018-12-27T11:04:32.484939, 2018-12-27T11:04:32.485398, 2018-12-27T11:04:32.485412
2018-12-27T11:04:32.497027, 2018-12-27T11:04:32.497840, 2018-12-27T11:04:32.498201, 2018-12-27T11:04:32.498247
2018-12-27T11:04:32.508059, 2018-12-27T11:04:32.509221, 2018-12-27T11:04:32.509507, 2018-12-27T11:04:32.509517
2018-12-27T11:04:32.518674, 2018-12-27T11:04:32.519379, 2018-12-27T11:04:32.519814, 2018-12-27T11:04:32.519824
2018-12-27T11:04:32.532210, 2018-12-27T11:04:32.532718, 2018-12-27T11:04:32.533008, 2018-12-27T11:04:32.533019
2018-12-27T11:04:32.544708, 2018-12-27T11:04:32.547835, 2018-12-27T11:04:32.548099, 2018-12-27T11:04:32.548110
2018-12-27T11:04:32.555122, 2018-12-27T11:04:32.555748, 2018-12-27T11:04:32.557727, 2018-12-27T11:04:32.557740
2018-12-27T11:04:32.567844, 2018-12-27T11:04:32.568429, 2018-12-27T11:04:32.569793, 2018-12-27T11:04:32.569802
2018-12-27T11:04:32.584589, 2018-12-27T11:04:32.585175, 2018-12-27T11:04:32.585530, 2018-12-27T11:04:32.585550
2018-12-27T11:04:32.595222, 2018-12-27T11:04:32.595963, 2018-12-27T11:04:32.597678, 2018-12-27T11:04:32.597693
2018-12-27T11:04:32.607678, 2018-12-27T11:04:32.608295, 2018-12-27T11:04:32.608720, 2018-12-27T11:04:32.608734
2018-12-27T11:04:32.618393, 2018-12-27T11:04:32.619047, 2018-12-27T11:04:32.619509, 2018-12-27T11:04:32.619520
2018-12-27T11:04:32.631049, 2018-12-27T11:04:32.631724, 2018-12-27T11:04:32.632191, 2018-12-27T11:04:32.632202
2018-12-27T11:04:32.641644, 2018-12-27T11:04:32.642312, 2018-12-27T11:04:32.642591, 2018-12-27T11:04:32.642602
2018-12-27T11:04:32.652184, 2018-12-27T11:04:32.652977, 2018-12-27T11:04:32.654723, 2018-12-27T11:04:32.654736
2018-12-27T11:04:32.663121, 2018-12-27T11:04:32.679645, 2018-12-27T11:04:32.680145, 2018-12-27T11:04:32.680158
2018-12-27T11:04:32.676191, 2018-12-27T11:04:32.679683, 2018-12-27T11:04:32.680238, 2018-12-27T11:04:32.680246
2018-12-27T11:04:32.685790, 2018-12-27T11:04:32.686661, 2018-12-27T11:04:32.686985, 2018-12-27T11:04:32.686999
2018-12-27T11:04:32.697050, 2018-12-27T11:04:32.698514, 2018-12-27T11:04:32.702222, 2018-12-27T11:04:32.702241
2018-12-27T11:04:32.709167, 2018-12-27T11:04:32.710270, 2018-12-27T11:04:32.710578, 2018-12-27T11:04:32.710591
2018-12-27T11:04:32.721630, 2018-12-27T11:04:32.722371, 2018-12-27T11:04:32.723102, 2018-12-27T11:04:32.723120
2018-12-27T11:04:32.731948, 2018-12-27T11:04:32.732785, 2018-12-27T11:04:32.733251, 2018-12-27T11:04:32.733265
2018-12-27T11:04:32.742269, 2018-12-27T11:04:32.743253, 2018-12-27T11:04:32.744576, 2018-12-27T11:04:32.744589
2018-12-27T11:04:32.754066, 2018-12-27T11:04:32.754978, 2018-12-27T11:04:32.755328, 2018-12-27T11:04:32.755338
2018-12-27T11:04:32.764730, 2018-12-27T11:04:32.765732, 2018-12-27T11:04:32.766032, 2018-12-27T11:04:32.766046
2018-12-27T11:04:32.775186, 2018-12-27T11:04:32.776051, 2018-12-27T11:04:32.776440, 2018-12-27T11:04:32.776453
2018-12-27T11:04:32.785904, 2018-12-27T11:04:32.787600, 2018-12-27T11:04:32.788869, 2018-12-27T11:04:32.788879
2018-12-27T11:04:32.796672, 2018-12-27T11:04:32.798467, 2018-12-27T11:04:32.800306, 2018-12-27T11:04:32.800316
2018-12-27T11:04:32.809871, 2018-12-27T11:04:32.811064, 2018-12-27T11:04:32.811491, 2018-12-27T11:04:32.811502
2018-12-27T11:04:32.823425, 2018-12-27T11:04:32.824235, 2018-12-27T11:04:32.824837, 2018-12-27T11:04:32.824852
2018-12-27T11:04:32.833929, 2018-12-27T11:04:32.834657, 2018-12-27T11:04:32.835048, 2018-12-27T11:04:32.835061
2018-12-27T11:04:32.844463, 2018-12-27T11:04:32.845216, 2018-12-27T11:04:32.845748, 2018-12-27T11:04:32.845765
2018-12-27T11:04:32.855339, 2018-12-27T11:04:32.856220, 2018-12-27T11:04:32.856621, 2018-12-27T11:04:32.856637
2018-12-27T11:04:32.865672, 2018-12-27T11:04:32.867261, 2018-12-27T11:04:32.867795, 2018-12-27T11:04:32.867846
2018-12-27T11:04:32.880309, 2018-12-27T11:04:32.881299, 2018-12-27T11:04:32.881657, 2018-12-27T11:04:32.881670
2018-12-27T11:04:32.891014, 2018-12-27T11:04:32.891750, 2018-12-27T11:04:32.892330, 2018-12-27T11:04:32.892340
2018-12-27T11:04:32.901865, 2018-12-27T11:04:32.902561, 2018-12-27T11:04:32.903322, 2018-12-27T11:04:32.903332
2018-12-27T11:04:32.912581, 2018-12-27T11:04:32.913217, 2018-12-27T11:04:32.914295, 2018-12-27T11:04:32.914306
2018-12-27T11:04:32.923526, 2018-12-27T11:04:32.924267, 2018-12-27T11:04:32.924574, 2018-12-27T11:04:32.924585
2018-12-27T11:04:32.937073, 2018-12-27T11:04:32.939595, 2018-12-27T11:04:32.939921, 2018-12-27T11:04:32.939937
2018-12-27T11:04:32.948485, 2018-12-27T11:04:32.949236, 2018-12-27T11:04:32.949749, 2018-12-27T11:04:32.949763
2018-12-27T11:04:32.959422, 2018-12-27T11:04:32.960617, 2018-12-27T11:04:32.960942, 2018-12-27T11:04:32.960954
2018-12-27T11:04:32.970578, 2018-12-27T11:04:32.971327, 2018-12-27T11:04:32.971847, 2018-12-27T11:04:32.971863
2018-12-27T11:04:32.982791, 2018-12-27T11:04:32.983510, 2018-12-27T11:04:32.983797, 2018-12-27T11:04:32.983809
2018-12-27T11:04:32.993407, 2018-12-27T11:04:32.994374, 2018-12-27T11:04:32.994720, 2018-12-27T11:04:32.994729
2018-12-27T11:04:33.004067, 2018-12-27T11:04:33.004883, 2018-12-27T11:04:33.005332, 2018-12-27T11:04:33.005343
2018-12-27T11:04:33.018881, 2018-12-27T11:04:33.019832, 2018-12-27T11:04:33.020482, 2018-12-27T11:04:33.020498
2018-12-27T11:04:33.026434, 2018-12-27T11:04:33.029120, 2018-12-27T11:04:33.029509, 2018-12-27T11:04:33.029523
2018-12-27T11:04:33.037315, 2018-12-27T11:04:33.038018, 2018-12-27T11:04:33.038698, 2018-12-27T11:04:33.038712
2018-12-27T11:04:33.047915, 2018-12-27T11:04:33.051179, 2018-12-27T11:04:33.051436, 2018-12-27T11:04:33.051450
2018-12-27T11:04:33.058483, 2018-12-27T11:04:33.061442, 2018-12-27T11:04:33.061982, 2018-12-27T11:04:33.062001
2018-12-27T11:04:33.068961, 2018-12-27T11:04:33.069802, 2018-12-27T11:04:33.070281, 2018-12-27T11:04:33.070297
2018-12-27T11:04:33.079640, 2018-12-27T11:04:33.080620, 2018-12-27T11:04:33.080924, 2018-12-27T11:04:33.080935
2018-12-27T11:04:33.090328, 2018-12-27T11:04:33.091234, 2018-12-27T11:04:33.091497, 2018-12-27T11:04:33.091509
2018-12-27T11:04:33.100698, 2018-12-27T11:04:33.101418, 2018-12-27T11:04:33.101849, 2018-12-27T11:04:33.101860
2018-12-27T11:04:33.111016, 2018-12-27T11:04:33.111748, 2018-12-27T11:04:33.112066, 2018-12-27T11:04:33.112080
2018-12-27T11:04:33.122239, 2018-12-27T11:04:33.122972, 2018-12-27T11:04:33.124322, 2018-12-27T11:04:33.124340
2018-12-27T11:04:33.133140, 2018-12-27T11:04:33.133659, 2018-12-27T11:04:33.134201, 2018-12-27T11:04:33.134215
2018-12-27T11:04:33.144372, 2018-12-27T11:04:33.144940, 2018-12-27T11:04:33.145278, 2018-12-27T11:04:33.145290
2018-12-27T11:04:33.155989, 2018-12-27T11:04:33.156900, 2018-12-27T11:04:33.157587, 2018-12-27T11:04:33.157597
2018-12-27T11:04:33.166978, 2018-12-27T11:04:33.167701, 2018-12-27T11:04:33.168059, 2018-12-27T11:04:33.168069
2018-12-27T11:04:33.177253, 2018-12-27T11:04:33.177964, 2018-12-27T11:04:33.179558, 2018-12-27T11:04:33.179572
2018-12-27T11:04:33.187937, 2018-12-27T11:04:33.188903, 2018-12-27T11:04:33.189178, 2018-12-27T11:04:33.189189
2018-12-27T11:04:33.198528, 2018-12-27T11:04:33.199369, 2018-12-27T11:04:33.199661, 2018-12-27T11:04:33.199673
2018-12-27T11:04:33.209603, 2018-12-27T11:04:33.211228, 2018-12-27T11:04:33.211934, 2018-12-27T11:04:33.211949
2018-12-27T11:04:33.221381, 2018-12-27T11:04:33.223109, 2018-12-27T11:04:33.223354, 2018-12-27T11:04:33.223367
2018-12-27T11:04:33.232034, 2018-12-27T11:04:33.232674, 2018-12-27T11:04:33.232975, 2018-12-27T11:04:33.232989
2018-12-27T11:04:33.242561, 2018-12-27T11:04:33.243398, 2018-12-27T11:04:33.243734, 2018-12-27T11:04:33.243748
2018-12-27T11:04:33.255429, 2018-12-27T11:04:33.256135, 2018-12-27T11:04:33.256636, 2018-12-27T11:04:33.256652
2018-12-27T11:04:33.266072, 2018-12-27T11:04:33.266928, 2018-12-27T11:04:33.267447, 2018-12-27T11:04:33.267457
2018-12-27T11:04:33.276705, 2018-12-27T11:04:33.277436, 2018-12-27T11:04:33.277940, 2018-12-27T11:04:33.277956
2018-12-27T11:04:33.287343, 2018-12-27T11:04:33.287984, 2018-12-27T11:04:33.288631, 2018-12-27T11:04:33.288639
2018-12-27T11:04:33.301042, 2018-12-27T11:04:33.301631, 2018-12-27T11:04:33.302428, 2018-12-27T11:04:33.302446
2018-12-27T11:04:33.311768, 2018-12-27T11:04:33.312496, 2018-12-27T11:04:33.312889, 2018-12-27T11:04:33.312899
2018-12-27T11:04:33.323324, 2018-12-27T11:04:33.323972, 2018-12-27T11:04:33.325080, 2018-12-27T11:04:33.325093
2018-12-27T11:04:33.334025, 2018-12-27T11:04:33.335257, 2018-12-27T11:04:33.335521, 2018-12-27T11:04:33.335531
2018-12-27T11:04:33.345215, 2018-12-27T11:04:33.346417, 2018-12-27T11:04:33.346691, 2018-12-27T11:04:33.346705
2018-12-27T11:04:33.355689, 2018-12-27T11:04:33.356359, 2018-12-27T11:04:33.356694, 2018-12-27T11:04:33.356706
2018-12-27T11:04:33.366493, 2018-12-27T11:04:33.367131, 2018-12-27T11:04:33.367414, 2018-12-27T11:04:33.367428
2018-12-27T11:04:33.380139, 2018-12-27T11:04:33.381010, 2018-12-27T11:04:33.381406, 2018-12-27T11:04:33.381418
2018-12-27T11:04:33.394125, 2018-12-27T11:04:33.394945, 2018-12-27T11:04:33.395287, 2018-12-27T11:04:33.395297
2018-12-27T11:04:33.404652, 2018-12-27T11:04:33.405516, 2018-12-27T11:04:33.405938, 2018-12-27T11:04:33.405948
2018-12-27T11:04:33.416116, 2018-12-27T11:04:33.416922, 2018-12-27T11:04:33.417613, 2018-12-27T11:04:33.417623
2018-12-27T11:04:33.426829, 2018-12-27T11:04:33.427736, 2018-12-27T11:04:33.428213, 2018-12-27T11:04:33.428226
2018-12-27T11:04:33.437407, 2018-12-27T11:04:33.439576, 2018-12-27T11:04:33.439853, 2018-12-27T11:04:33.439870
2018-12-27T11:04:33.447805, 2018-12-27T11:04:33.449525, 2018-12-27T11:04:33.449985, 2018-12-27T11:04:33.449995
2018-12-27T11:04:33.458817, 2018-12-27T11:04:33.459784, 2018-12-27T11:04:33.460171, 2018-12-27T11:04:33.460181
2018-12-27T11:04:33.469921, 2018-12-27T11:04:33.470631, 2018-12-27T11:04:33.470910, 2018-12-27T11:04:33.470921
2018-12-27T11:04:33.482001, 2018-12-27T11:04:33.483302, 2018-12-27T11:04:33.483734, 2018-12-27T11:04:33.483748
2018-12-27T11:04:33.494126, 2018-12-27T11:04:33.494977, 2018-12-27T11:04:33.495279, 2018-12-27T11:04:33.495293
2018-12-27T11:04:33.501797, 2018-12-27T11:04:33.508021, 2018-12-27T11:04:33.508345, 2018-12-27T11:04:33.508358
2018-12-27T11:04:33.515345, 2018-12-27T11:04:33.516137, 2018-12-27T11:04:33.516813, 2018-12-27T11:04:33.516823
2018-12-27T11:04:33.527535, 2018-12-27T11:04:33.528318, 2018-12-27T11:04:33.528721, 2018-12-27T11:04:33.528734
2018-12-27T11:04:33.538195, 2018-12-27T11:04:33.538952, 2018-12-27T11:04:33.539399, 2018-12-27T11:04:33.539411
2018-12-27T11:04:33.551627, 2018-12-27T11:04:33.552555, 2018-12-27T11:04:33.553006, 2018-12-27T11:04:33.553020
2018-12-27T11:04:33.565007, 2018-12-27T11:04:33.565856, 2018-12-27T11:04:33.566310, 2018-12-27T11:04:33.566326
2018-12-27T11:04:33.575508, 2018-12-27T11:04:33.581831, 2018-12-27T11:04:33.582277, 2018-12-27T11:04:33.582287
2018-12-27T11:04:33.586284, 2018-12-27T11:04:33.587117, 2018-12-27T11:04:33.587615, 2018-12-27T11:04:33.587624
2018-12-27T11:04:33.598106, 2018-12-27T11:04:33.598994, 2018-12-27T11:04:33.602123, 2018-12-27T11:04:33.602137
2018-12-27T11:04:33.608964, 2018-12-27T11:04:33.609912, 2018-12-27T11:04:33.610172, 2018-12-27T11:04:33.610183
2018-12-27T11:04:33.624897, 2018-12-27T11:04:33.625694, 2018-12-27T11:04:33.626494, 2018-12-27T11:04:33.626511
2018-12-27T11:04:33.635508, 2018-12-27T11:04:33.636617, 2018-12-27T11:04:33.637089, 2018-12-27T11:04:33.637104
2018-12-27T11:04:33.646293, 2018-12-27T11:04:33.647360, 2018-12-27T11:04:33.647861, 2018-12-27T11:04:33.647877
2018-12-27T11:04:33.661168, 2018-12-27T11:04:33.662995, 2018-12-27T11:04:33.663345, 2018-12-27T11:04:33.663358
2018-12-27T11:04:33.677612, 2018-12-27T11:04:33.678606, 2018-12-27T11:04:33.679012, 2018-12-27T11:04:33.679025
2018-12-27T11:04:33.689376, 2018-12-27T11:04:33.690078, 2018-12-27T11:04:33.690933, 2018-12-27T11:04:33.690944
2018-12-27T11:04:33.701091, 2018-12-27T11:04:33.701842, 2018-12-27T11:04:33.702844, 2018-12-27T11:04:33.702859
2018-12-27T11:04:33.714354, 2018-12-27T11:04:33.715050, 2018-12-27T11:04:33.715357, 2018-12-27T11:04:33.715369
2018-12-27T11:04:33.725980, 2018-12-27T11:04:33.726478, 2018-12-27T11:04:33.727288, 2018-12-27T11:04:33.727300
2018-12-27T11:04:33.736490, 2018-12-27T11:04:33.737345, 2018-12-27T11:04:33.737947, 2018-12-27T11:04:33.737961
2018-12-27T11:04:33.748917, 2018-12-27T11:04:33.750557, 2018-12-27T11:04:33.750891, 2018-12-27T11:04:33.750905
2018-12-27T11:04:33.763460, 2018-12-27T11:04:33.766346, 2018-12-27T11:04:33.766805, 2018-12-27T11:04:33.766819
2018-12-27T11:04:33.773827, 2018-12-27T11:04:33.774809, 2018-12-27T11:04:33.775459, 2018-12-27T11:04:33.775472
2018-12-27T11:04:33.786834, 2018-12-27T11:04:33.787757, 2018-12-27T11:04:33.788321, 2018-12-27T11:04:33.788336
2018-12-27T11:04:33.800601, 2018-12-27T11:04:33.801306, 2018-12-27T11:04:33.802761, 2018-12-27T11:04:33.802778
2018-12-27T11:04:33.811379, 2018-12-27T11:04:33.812160, 2018-12-27T11:04:33.812583, 2018-12-27T11:04:33.812597
2018-12-27T11:04:33.823350, 2018-12-27T11:04:33.826723, 2018-12-27T11:04:33.827122, 2018-12-27T11:04:33.827134
2018-12-27T11:04:33.833927, 2018-12-27T11:04:33.834631, 2018-12-27T11:04:33.835728, 2018-12-27T11:04:33.835739
2018-12-27T11:04:33.844515, 2018-12-27T11:04:33.845292, 2018-12-27T11:04:33.845676, 2018-12-27T11:04:33.845687
2018-12-27T11:04:33.860094, 2018-12-27T11:04:33.860841, 2018-12-27T11:04:33.861317, 2018-12-27T11:04:33.861331
2018-12-27T11:04:33.871387, 2018-12-27T11:04:33.872206, 2018-12-27T11:04:33.872582, 2018-12-27T11:04:33.872596
2018-12-27T11:04:33.884981, 2018-12-27T11:04:33.885656, 2018-12-27T11:04:33.885934, 2018-12-27T11:04:33.885945
2018-12-27T11:04:33.896205, 2018-12-27T11:04:33.896936, 2018-12-27T11:04:33.897327, 2018-12-27T11:04:33.897341
2018-12-27T11:04:33.907619, 2018-12-27T11:04:33.908406, 2018-12-27T11:04:33.908727, 2018-12-27T11:04:33.908740
2018-12-27T11:04:33.919086, 2018-12-27T11:04:33.919837, 2018-12-27T11:04:33.921590, 2018-12-27T11:04:33.921604
2018-12-27T11:04:33.929858, 2018-12-27T11:04:33.930472, 2018-12-27T11:04:33.931185, 2018-12-27T11:04:33.931197
2018-12-27T11:04:33.940422, 2018-12-27T11:04:33.941020, 2018-12-27T11:04:33.941416, 2018-12-27T11:04:33.941429
2018-12-27T11:04:33.951078, 2018-12-27T11:04:33.951920, 2018-12-27T11:04:33.952267, 2018-12-27T11:04:33.952281
2018-12-27T11:04:33.961887, 2018-12-27T11:04:33.962605, 2018-12-27T11:04:33.962861, 2018-12-27T11:04:33.962875
2018-12-27T11:04:33.972949, 2018-12-27T11:04:33.973580, 2018-12-27T11:04:33.973880, 2018-12-27T11:04:33.973893
2018-12-27T11:04:33.983722, 2018-12-27T11:04:33.984352, 2018-12-27T11:04:33.984633, 2018-12-27T11:04:33.984645
2018-12-27T11:04:33.997647, 2018-12-27T11:04:33.998214, 2018-12-27T11:04:33.999018, 2018-12-27T11:04:33.999037
2018-12-27T11:04:34.006915, 2018-12-27T11:04:34.007524, 2018-12-27T11:04:34.007844, 2018-12-27T11:04:34.007854
2018-12-27T11:04:34.017477, 2018-12-27T11:04:34.018024, 2018-12-27T11:04:34.018489, 2018-12-27T11:04:34.018500
2018-12-27T11:04:34.028477, 2018-12-27T11:04:34.031163, 2018-12-27T11:04:34.031486, 2018-12-27T11:04:34.031498
2018-12-27T11:04:34.039057, 2018-12-27T11:04:34.039745, 2018-12-27T11:04:34.040305, 2018-12-27T11:04:34.040316
2018-12-27T11:04:34.049662, 2018-12-27T11:04:34.052486, 2018-12-27T11:04:34.053534, 2018-12-27T11:04:34.053550
2018-12-27T11:04:34.060281, 2018-12-27T11:04:34.061087, 2018-12-27T11:04:34.061750, 2018-12-27T11:04:34.061765
2018-12-27T11:04:34.072422, 2018-12-27T11:04:34.073194, 2018-12-27T11:04:34.073988, 2018-12-27T11:04:34.074027
